"QALD id"	"match status"	"QALD question"	"QueGG question"	"QALD SPARQL query"	"QueGG SPARQL query"	"QueGG lexical entry"	"TP"	"FP"	"FN"	"Precision"	"Recall"	"F-Measure"
"13"	"false"	"Attraverso quali città scorre il fiume Weser?"		"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Weser> <http://dbpedia.org/ontology/city> ?uri . } "	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"14"	"false"	"Quanti posti a sedere ha lo stadio del FC Porto"		"SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/FC_Porto> <http://dbpedia.org/ontology/ground> ?x . ?x <http://dbpedia.org/ontology/seatingCapacity> ?n . } "	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"15"	"false"	"Con chi è sposata la figlia di Robert Kennedy?"		"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Robert_F._Kennedy> <http://dbpedia.org/ontology/child> ?child .  ?child <http://dbpedia.org/ontology/spouse> ?uri . } "	""	"0.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"
"16"	"false"	"Quali libri di Kerouac furono pubblicati da Viking Press?"		"SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> .  ?uri <http://dbpedia.org/ontology/publisher> <http://dbpedia.org/resource/Viking_Press> .  ?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Jack_Kerouac> . } "	""	"0.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"
"17"	"false"	"Quanto è alta Amazon Eve?"		"SELECT DISTINCT ?height WHERE {  <http://dbpedia.org/resource/Amazon_Eve> <http://dbpedia.org/ontology/height> ?height . } "	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"18"	"false"	"In quale museo è esposto l'Urlo di Munch?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
       res:The_Scream dbo:museum ?uri .
}"	""	"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"19"	"false"	"Chi ha scritto il libro I pilastri della Terra?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:The_Pillars_of_the_Earth dbo:author ?uri .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"20"	"false"	"James è Bond sposato?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
        res:James_Bond dbo:spouse ?uri . 
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"21"	"true"	"Chi ha scoperto Cerere?"	"^chi ha scoperto  ([\w\s\d-,.']+)\?$"	"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Ceres_(dwarf_planet)> <http://dbpedia.org/ontology/discoverer> ?uri . }"	"select  ?o
    {
    <http://dbpedia.org/resource/Ceres_(dwarf_planet)> <http://dbpedia.org/ontology/discoverer>  ?o
    }"	"1.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"
"22"	"true"	"Quale fiume attraversa il ponte di Brooklyn?"	"^quale fiume attraversa il ([\w\s\d-,.']+)\?$"	"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {       
        res:Brooklyn_Bridge dbo:crosses ?uri . 
}"	"select  ?o
    {
    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/crosses>  ?o
    }"	"1.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"
"23"	"false"	"Chi venne chiamato Frank The Tank?"		"PREFIX dbp: <http://dbpedia.org/property/> 
SELECT DISTINCT ?uri 
WHERE { 
        ?uri dbp:nickname 'Frank The Tank'@en . 
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"24"	"false"	"Qual è la nazione più grande al mondo?"		"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/ontology/areaTotal> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"25"	"false"	"Chi è il sindaco di Parigi?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Paris> <http://dbpedia.org/ontology/mayor> ?uri . }"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"26"	"false"	"Chi è l'allenatore della squadra di hockey di Ankara?"		"SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/city> <http://dbpedia.org/resource/Ankara> . ?x <http://dbpedia.org/ontology/league> <http://dbpedia.org/resource/Turkish_Ice_Hockey_First_League> . ?x <http://dbpedia.org/ontology/coach> ?uri . }"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"27"	"false"	"Chi è il sindaco della capitale della Polinesia Francese?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE { 
        res:French_Polynesia dbo:capital ?x .
        ?x dbo:mayor ?uri .
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"28"	"false"	"Quali premi ha vinto Douglas Hofstadter?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri
WHERE {
        res:Douglas_Hofstadter dbo:award ?uri .
}"	""	"0.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"
"29"	"false"	"Quanto è costato il Lego Movie?"		"SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/The_Lego_Movie> <http://dbpedia.org/ontology/budget> ?n . } "	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"30"	"false"	"Dove inizia Piccadilly?"		"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/routeStart> <http://dbpedia.org/resource/Piccadilly>. } "	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"31"	"false"	"Il principe Harry e il principe William hanno gli stessi genitoris?"		"PREFIX dbo: <http://dbpedia.org/ontology/> 
ASK
WHERE { 
        <http://dbpedia.org/resource/Prince_William,_Duke_of_Cambridge> dbo:parent ?x . 
        <http://dbpedia.org/resource/Prince_Harry> dbo:parent ?x .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"32"	"false"	"Chi interpretava l'agente Smith in Matrix?"		"PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE { 
        res:Agent_Smith dbp:portrayer ?uri . 
}"	""	"0.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"
"33"	"false"	"Quante lingue sono parlate in Turkmenistan?"		"SELECT (COUNT(DISTINCT ?x) as ?c) WHERE {  <http://dbpedia.org/resource/Turkmenistan> <http://dbpedia.org/ontology/language> ?x . } "	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"34"	"false"	"In quali film recitano sia Julia Roberts che Richard Gere?"		"SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> .  ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Julia_Roberts> .  ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Richard_Gere> . } "	""	"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"35"	"false"	"In quale stato nasce il Gange?"		"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { 
        res:Ganges dbo:sourceCountry ?uri .
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"36"	"false"	"In quale anno è nata Rachel Stevens?"		"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear> ?uri . } "	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"37"	"false"	"Barack Obama è un democratico?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK
WHERE { 
        res:Barack_Obama dbo:party <http://dbpedia.org/resource/Democratic_Party_(United_States)> . 
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"38"	"false"	"Dove è nato Bach?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
        res:Johann_Sebastian_Bach dbo:birthPlace ?uri .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"39"	"false"	"Quante volte si è sposata Jane Fonda?"		"SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  <http://dbpedia.org/resource/Jane_Fonda> <http://dbpedia.org/ontology/spouse> ?uri . } "	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"40"	"false"	"Chi è stato il primo a scalare il Monte Everest?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri
WHERE {
          res:Mount_Everest dbo:firstAscentPerson ?uri . 
}"	""	"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"41"	"false"	"Quante persone vivono in Polonia?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Poland> <http://dbpedia.org/ontology/populationTotal> ?uri . }  "	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"42"	"false"	"Dove si trova il Palazzo di Westminster?"		"SELECT ?uri WHERE {  <http://dbpedia.org/resource/Palace_of_Westminster> <http://dbpedia.org/ontology/location> ?uri . } "	""	"0.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"
"43"	"false"	"Christian Bale ha recitato in Batman Begins?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Batman_Begins dbo:starring res:Christian_Bale .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"44"	"false"	"In quale stato si trova il lago Limerick?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE { 
	res:Limerick_Lake dbo:country ?uri .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"45"	"false"	"Qual è l'ultimo film con Alec Guinness?"		"SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> .  ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Alec_Guinness> .  ?uri <http://dbpedia.org/ontology/releaseDate> ?date . } ORDER BY DESC(?date) LIMIT 1 "	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"46"	"false"	"Qual è la montagna più alta d'Australia?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
	?uri rdf:type dbo:Mountain .
        ?uri dbo:locatedInArea res:Australia .
        ?uri dbo:elevation ?elevation .
} 
ORDER BY DESC(?elevation) LIMIT 1"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"47"	"false"	"Frank Herbert è ancora vivo?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	OPTIONAL { res:Frank_Herbert dbo:deathDate ?date . }
        FILTER (!BOUND(?date))
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"48"	"true"	"Chi ha creato I Griffin?"	"^chi ha creato  ([\w\s\d-,.']+)\?$"	"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Family_Guy> <http://dbpedia.org/ontology/creator> ?uri . }  "	"select  ?o
    {
    <http://dbpedia.org/resource/Family_Guy> <http://dbpedia.org/ontology/creator>  ?o
    }"	"1.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"
"49"	"false"	"Qual è la lingua ufficiale del Suriname?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE { 
        res:Suriname dbo:officialLanguage ?uri .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"50"	"true"	"Chi ha scritto la canzone Hotel California?"	"^chi ha scritto la ([\w\s\d-,.']+)\?$"	"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Hotel_California> <http://dbpedia.org/ontology/writer> ?uri . }"	"select  ?o
    {
    <http://dbpedia.org/resource/Hotel_California> <http://dbpedia.org/ontology/writer>  ?o
    }"	"3.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"
"51"	"false"	"Dammi tutti gli attori che recitano in film diretti da William Shatner."		"SELECT DISTINCT ?uri WHERE {  ?x <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/William_Shatner> .  ?x <http://dbpedia.org/ontology/starring> ?uri . } "	""	"0.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"
"52"	"false"	"Cosa c'e' in un biscotto con gocce di cioccolato?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chocolate_chip_cookie> <http://dbpedia.org/ontology/ingredient> ?uri . }"	""	"0.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"
"53"	"false"	"Dammi tutti gli skateboarders professionisti di Svezia."		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	?uri dbo:occupation res:Skateboarding . 
        { ?uri dbo:birthPlace res:Sweden . }
        UNION
        { ?uri dbo:birthPlace ?place . 
          ?place dbo:country res:Sweden . }
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"54"	"false"	"Di quali ingredienti ho bisogno per la torta di carote?"		"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Carrot_cake> <http://dbpedia.org/ontology/ingredient> ?uri . } "	""	"0.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"
"55"	"false"	"Neymar gioca per il Real Madrid?"		"ASK WHERE { <http://dbpedia.org/resource/Neymar> <http://dbpedia.org/ontology/team> <http://dbpedia.org/resource/Real_Madrid_C.F.> . }"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"56"	"false"	"Quale informatico ha vinto un Oscar?"		"SELECT DISTINCT ?uri WHERE { { ?uri <http://dbpedia.org/ontology/field> <http://dbpedia.org/resource/Computer_science> . } UNION { ?uri <http://purl.org/dc/elements/1.1/description> ?s . FILTER regex(?s,'computer scientist','i') } ?uri <http://dbpedia.org/ontology/award> <http://dbpedia.org/resource/Academy_Awards> . } "	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"57"	"false"	"Quante società sono state fondate nello stesso anno di Google?"		"SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Company> .  ?uri <http://dbpedia.org/ontology/foundingYear> ?year .  <http://dbpedia.org/resource/Google> <http://dbpedia.org/ontology/foundingYear> ?year . } "	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"58"	"false"	"In quale città del Regno Unito si trova il quartier generale del MI6?"		"PREFIX res: <http://dbpedia.org/resource/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE { 
        res:Secret_Intelligence_Service dbo:headquarter ?uri . 
        ?uri dbo:country res:United_Kingdom . 
}"	""	"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"59"	"false"	"La crisi dei missili di Cuba avvenne prima dello sbarco nella Baia dei Porci?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
        res:Cuban_Missile_Crisis dbo:date ?x .
	res:Bay_of_Pigs_Invasion dbo:date ?y .
	FILTER (?x < ?y)
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"60"	"false"	"Che cosa significa IYCM?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:abbreviation 'IYCM' .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"61"	"false"	"Quando è scomparsa la dinastia Ming?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?date
WHERE {  
        res:Ming_dynasty dbo:dissolutionDate ?date .
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"62"	"false"	"Elenca tutti gli episodi della prima stagione della serie televisiva di HBO i Sopranos!"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	?uri dbo:series res:The_Sopranos  .
        ?uri dbo:seasonNumber 1 .
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"63"	"false"	"Qual è la popolazione totale di Melbourne, Florida?"		"PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT ?uri 
WHERE { 
        <http://dbpedia.org/resource/Melbourne,_Florida> dbo:populationTotal ?uri .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"64"	"false"	"Arnold Schwarzenegger ha frequentato l'Università?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK
WHERE {
        res:Arnold_Schwarzenegger dbo:almaMater ?x .
        ?x rdf:type dbo:University .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"65"	"false"	"In quale stato si trova il Monte Everest?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri
WHERE { 
        res:Mount_Everest dbo:locatedInArea ?uri . 
        ?uri rdf:type dbo:Country .
}"	""	"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"66"	"false"	"Qual è la città più grande d'Australia?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:Australia dbo:largestCity ?uri .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"67"	"false"	"Dammi tutte le rampe di lancio gestite dalla NASA."		"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri 
WHERE { 
        ?uri rdf:type dbo:LaunchPad .  
        ?uri dbo:operator res:NASA . 
}"	""	"0.0"	"0.0"	"13.0"	"0.0"	"0.0"	"0.0"
"68"	"false"	"Chi è il sindaco di Tel Aviv?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE { 
        res:Tel_Aviv dbo:leaderName ?uri .
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"69"	"false"	"Elenca tutti gli episodi della prima stagione della serie televisiva di HBO i Sopranos."		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
        ?uri dbo:series res:The_Sopranos  .
        ?uri dbo:seasonNumber 1 .
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
"70"	"true"	"Chi ha creato Batman?"	"^chi ha creato  ([\w\s\d-,.']+)\?$"	"SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Batman> <http://dbpedia.org/ontology/creator> ?uri . } "	"select  ?o
    {
    <http://dbpedia.org/resource/Batman> <http://dbpedia.org/ontology/creator>  ?o
    }"	"2.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"
"71"	"false"	"Chi ha interpretato Gustavo Fring in Breaking Bad - Reazioni collaterali?"		"SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Gus_Fring> <http://dbpedia.org/ontology/portrayer> ?uri . }"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"72"	"false"	"In quale linguaggio di programmazione è scritto GIMP?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE { 
	res:GIMP dbo:programmingLanguage ?uri .
}"	""	"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"
"73"	"false"	"In quale antico impero era possibile pagare con le fave di cacao?"		"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/Cocoa_bean> . }"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"74"	"false"	"Chi è l'editore di Forbes?"		"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri 
WHERE {
        res:Forbes dbo:editor ?uri .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"75"	"false"	"Quante persone vivono nella capitale dell'Australia?"		"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num 
WHERE {
        res:Australia dbo:capital ?x .
        ?x dbo:populationTotal ?num .
}"	""	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"
"76"	"false"	"Quali surfisti professionisti sono nati in Australia?"		"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { 
        ?uri dbo:occupation res:Surfing .  
        ?uri dbo:birthPlace res:Australia . 
}"	""	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"
