"http://localhost:8080#to_besteigen","3","16461","VP","Success","-"
"http://localhost:8080#to_besuchen","3","17831","VP","Success","-"
"http://localhost:8080#to_betreiben","3","17418","VP","Success","-"
"http://localhost:8080#to_drehen","3","14828","VP","Success","-"
"http://localhost:8080#to_entdecken","3","13484","VP","Success","-"
"http://localhost:8080#to_entwerfen","3","15211","VP","Success","-"
"http://localhost:8080#to_entwickeln","3","13557","VP","Success","-"
"http://localhost:8080#to_erfinden","3","16683","VP","Success","-"
"http://localhost:8080#to_gewinnen","3","17856","VP","Success","-"
"http://localhost:8080#to_gr�nden_1","3","15683","VP","Success","-"
"http://localhost:8080#to_gr�nden_2","3","18322","VP","Success","-"
"http://localhost:8080#to_heiraten","3","14104","VP","Success","-"
"http://localhost:8080#to_inspirieren","3","17369","VP","Success","-"
"http://localhost:8080#to_komponieren","3","14454","VP","Success","-"
"http://localhost:8080#to_kosten","3","15066","VP","Failed","binding list is empty"
"http://localhost:8080#to_malen","3","15966","VP","Success","-"
"http://localhost:8080#to_moderate","3","15021","VP","Success","-"
"http://localhost:8080#to_nennen","3","13339","VP","Success","-"
"http://localhost:8080#to_spielen","3","16135","VP","Success","-"
"http://localhost:8080#to_verlegen","3","18139","VP","Success","-"
"http://localhost:8080#to_�berspannen","3","16490","VP","Success","-"
"http://localhost:8080#tocher_von","2","4373","NPP","Success","-"
"http://localhost:8080#verlegened","2","18352","APP","Success","-"
"http://localhost:8080#vizepr�sident_unter","2","2903","NPP","Success","-"
"http://localhost:8080#vizepr�sident_von","2","9026","NPP","Success","-"
"http://localhost:8080#vorwahl_von","2","5752","NPP","Success","-"
"http://localhost:8080#wohnen_in","2","19895","IPP","Success","-"
"http://localhost:8080#w�hrung_von","2","9710","NPP","Success","-"
"http://localhost:8080#zutaten_von","2","41","NPP","Success","-"
"http://localhost:8080#�berspannen","2","19292","IPP","Success","-"
"http://localhost:8080#�berspannened","2","18362","APP","Success","-"
