id,question,sparql,answer_rdf,answer,frame
55,Qual è la capitale della Stato di Hannover?,select  ?o    {    <http://dbpedia.org/resource/State_of_Hanover> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Hanover,Hannover,NPP
56,Quale città è la capitale della Stato di Hannover?,select  ?o    {    <http://dbpedia.org/resource/State_of_Hanover> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Hanover,Hannover,NPP
57,Qual era la capitale della Territorio delle Hawaii?,select  ?o    {    <http://dbpedia.org/resource/Territory_of_Hawaii> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Honolulu,Honolulu,NPP
58,Qual è la capitale della Territorio delle Hawaii?,select  ?o    {    <http://dbpedia.org/resource/Territory_of_Hawaii> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Honolulu,Honolulu,NPP
59,Quale città è la capitale della Territorio delle Hawaii?,select  ?o    {    <http://dbpedia.org/resource/Territory_of_Hawaii> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Honolulu,Honolulu,NPP
60,Qual era la capitale della Kinda?,select  ?o    {    <http://dbpedia.org/resource/Kindah> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Qaryat_al-Faw,Qaryat al-Faw,NPP
61,Qual è la capitale della Kinda?,select  ?o    {    <http://dbpedia.org/resource/Kindah> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Qaryat_al-Faw,Qaryat al-Faw,NPP
62,Quale città è la capitale della Kinda?,select  ?o    {    <http://dbpedia.org/resource/Kindah> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Qaryat_al-Faw,Qaryat al-Faw,NPP
63,Qual era la capitale della Regno di Iberia?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Iberia> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Mtskheta,Mtskheta,NPP
64,Qual è la capitale della Regno di Iberia?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Iberia> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Mtskheta,Mtskheta,NPP
65,Quale città è la capitale della Regno di Iberia?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Iberia> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Mtskheta,Mtskheta,NPP
66,Qual era la capitale della Regno del Kurdistan?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kurdistan> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Sulaymaniyah,Sulaymaniyya,NPP
67,Qual è la capitale della Regno del Kurdistan?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kurdistan> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Sulaymaniyah,Sulaymaniyya,NPP
68,Quale città è la capitale della Regno del Kurdistan?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kurdistan> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Sulaymaniyah,Sulaymaniyya,NPP
69,Qual era la capitale della Regno di Serbia medievale?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Serbia_(medieval)> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Stari_Ras,Stari Ras,NPP
70,Qual è la capitale della Regno di Serbia medievale?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Serbia_(medieval)> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Stari_Ras,Stari Ras,NPP
71,Quale città è la capitale della Regno di Serbia medievale?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Serbia_(medieval)> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Stari_Ras,Stari Ras,NPP
72,Qual era la capitale della Kothi stato?,select  ?o    {    <http://dbpedia.org/resource/Kothi_State> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Kothi,_Satna",Kothi,NPP
73,Qual è la capitale della Kothi stato?,select  ?o    {    <http://dbpedia.org/resource/Kothi_State> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Kothi,_Satna",Kothi,NPP
74,Quale città è la capitale della Kothi stato?,select  ?o    {    <http://dbpedia.org/resource/Kothi_State> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Kothi,_Satna",Kothi,NPP
75,Qual era la capitale della Regione dei Laghi Costa d'Avorio?,select  ?o    {    <http://dbpedia.org/resource/Lacs_Region> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Yamoussoukro,Yamoussoukro,NPP
76,Qual è la capitale della Regione dei Laghi Costa d'Avorio?,select  ?o    {    <http://dbpedia.org/resource/Lacs_Region> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Yamoussoukro,Yamoussoukro,NPP
77,Quale città è la capitale della Regione dei Laghi Costa d'Avorio?,select  ?o    {    <http://dbpedia.org/resource/Lacs_Region> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Yamoussoukro,Yamoussoukro,NPP
78,Qual era la capitale della Distretto di Lacs?,select  ?o    {    <http://dbpedia.org/resource/Lacs_Region> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Yamoussoukro,Yamoussoukro,NPP
79,Qual è la capitale della Distretto di Lacs?,select  ?o    {    <http://dbpedia.org/resource/Lacs_Region> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Yamoussoukro,Yamoussoukro,NPP
80,Quale città è la capitale della Distretto di Lacs?,select  ?o    {    <http://dbpedia.org/resource/Lacs_Region> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Yamoussoukro,Yamoussoukro,NPP
81,Qual era la capitale della Provincia della Lapponia?,select  ?o    {    <http://dbpedia.org/resource/Lapland_(former_province_of_Finland)> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Rovaniemi,Rovaniemi,NPP
82,Qual è la capitale della Provincia della Lapponia?,select  ?o    {    <http://dbpedia.org/resource/Lapland_(former_province_of_Finland)> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Rovaniemi,Rovaniemi,NPP
83,Quale città è la capitale della Provincia della Lapponia?,select  ?o    {    <http://dbpedia.org/resource/Lapland_(former_province_of_Finland)> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Rovaniemi,Rovaniemi,NPP
84,Qual era la capitale della Periodo tardo dell'Egitto?,select  ?o    {    <http://dbpedia.org/resource/Late_Period_of_ancient_Egypt> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Sais,_Egypt",Sais,NPP
85,Qual è la capitale della Periodo tardo dell'Egitto?,select  ?o    {    <http://dbpedia.org/resource/Late_Period_of_ancient_Egypt> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Sais,_Egypt",Sais,NPP
86,Quale città è la capitale della Periodo tardo dell'Egitto?,select  ?o    {    <http://dbpedia.org/resource/Late_Period_of_ancient_Egypt> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Sais,_Egypt",Sais,NPP
90,Qual era la capitale della Margraviato di Landsberg?,select  ?o    {    <http://dbpedia.org/resource/Margraviate_of_Landsberg> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Weißenfels,Weißenfels,NPP
91,Qual è la capitale della Margraviato di Landsberg?,select  ?o    {    <http://dbpedia.org/resource/Margraviate_of_Landsberg> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Weißenfels,Weißenfels,NPP
92,Quale città è la capitale della Margraviato di Landsberg?,select  ?o    {    <http://dbpedia.org/resource/Margraviate_of_Landsberg> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Weißenfels,Weißenfels,NPP
93,Qual era la capitale della Principato di Leiningen?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Leiningen> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Amorbach,Amorbach,NPP
94,Qual è la capitale della Principato di Leiningen?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Leiningen> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Amorbach,Amorbach,NPP
95,Quale città è la capitale della Principato di Leiningen?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Leiningen> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Amorbach,Amorbach,NPP
96,Qual era la capitale della Sassonia-Lauenburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Lauenburg> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Ratzeburg,Ratzeburg,NPP
97,Qual è la capitale della Sassonia-Lauenburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Lauenburg> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Ratzeburg,Ratzeburg,NPP
98,Quale città è la capitale della Sassonia-Lauenburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Lauenburg> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Ratzeburg,Ratzeburg,NPP
102,Qual era la capitale della Repubblica spagnola di Haiti?,select  ?o    {    <http://dbpedia.org/resource/Republic_of_Spanish_Haiti> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Santo_Domingo,Santo Domingo,NPP
103,Qual è la capitale della Repubblica spagnola di Haiti?,select  ?o    {    <http://dbpedia.org/resource/Republic_of_Spanish_Haiti> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Santo_Domingo,Santo Domingo,NPP
104,Quale città è la capitale della Repubblica spagnola di Haiti?,select  ?o    {    <http://dbpedia.org/resource/Republic_of_Spanish_Haiti> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Santo_Domingo,Santo Domingo,NPP
105,Qual era la capitale della Repubblica Rodanica?,select  ?o    {    <http://dbpedia.org/resource/Rhodanic_Republic> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Sion,_Switzerland",Sion (Svizzera),NPP
106,Qual è la capitale della Repubblica Rodanica?,select  ?o    {    <http://dbpedia.org/resource/Rhodanic_Republic> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Sion,_Switzerland",Sion (Svizzera),NPP
107,Quale città è la capitale della Repubblica Rodanica?,select  ?o    {    <http://dbpedia.org/resource/Rhodanic_Republic> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Sion,_Switzerland",Sion (Svizzera),NPP
108,Qual era la capitale della Governatorato della Volinia?,select  ?o    {    <http://dbpedia.org/resource/Volhynian_Governorate> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zhytomyr,Žytomyr,NPP
109,Qual è la capitale della Governatorato della Volinia?,select  ?o    {    <http://dbpedia.org/resource/Volhynian_Governorate> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zhytomyr,Žytomyr,NPP
110,Quale città è la capitale della Governatorato della Volinia?,select  ?o    {    <http://dbpedia.org/resource/Volhynian_Governorate> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zhytomyr,Žytomyr,NPP
111,Qual era la capitale della Voivodato di Łęczyca?,select  ?o    {    <http://dbpedia.org/resource/Łęczyca_Voivodeship> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Łęczyca,Łęczyca,NPP
112,Qual è la capitale della Voivodato di Łęczyca?,select  ?o    {    <http://dbpedia.org/resource/Łęczyca_Voivodeship> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Łęczyca,Łęczyca,NPP
113,Quale città è la capitale della Voivodato di Łęczyca?,select  ?o    {    <http://dbpedia.org/resource/Łęczyca_Voivodeship> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Łęczyca,Łęczyca,NPP
114,Qual era la capitale della Kartidi?,select  ?o    {    <http://dbpedia.org/resource/Kart_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Herat,Herat,NPP
115,Qual è la capitale della Kartidi?,select  ?o    {    <http://dbpedia.org/resource/Kart_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Herat,Herat,NPP
116,Quale città è la capitale della Kartidi?,select  ?o    {    <http://dbpedia.org/resource/Kart_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Herat,Herat,NPP
117,Qual era la capitale della Maakhir?,select  ?o    {    <http://dbpedia.org/resource/Maakhir> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Badhan,_Sanaag",Baran (Somalia),NPP
118,Qual è la capitale della Maakhir?,select  ?o    {    <http://dbpedia.org/resource/Maakhir> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Badhan,_Sanaag",Baran (Somalia),NPP
119,Quale città è la capitale della Maakhir?,select  ?o    {    <http://dbpedia.org/resource/Maakhir> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Badhan,_Sanaag",Baran (Somalia),NPP
120,Qual era la capitale della Territorio del Michigan?,select  ?o    {    <http://dbpedia.org/resource/Michigan_Territory> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Detroit,Detroit,NPP
121,Qual è la capitale della Territorio del Michigan?,select  ?o    {    <http://dbpedia.org/resource/Michigan_Territory> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Detroit,Detroit,NPP
122,Quale città è la capitale della Territorio del Michigan?,select  ?o    {    <http://dbpedia.org/resource/Michigan_Territory> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Detroit,Detroit,NPP
123,Qual era la capitale della Nassau-Orange-Fulda?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Nassau-Orange-Fulda> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Fulda,Fulda (fiume),NPP
124,Qual è la capitale della Nassau-Orange-Fulda?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Nassau-Orange-Fulda> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Fulda,Fulda (fiume),NPP
125,Quale città è la capitale della Nassau-Orange-Fulda?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Nassau-Orange-Fulda> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Fulda,Fulda (fiume),NPP
126,Qual era la capitale della Saffaridi?,select  ?o    {    <http://dbpedia.org/resource/Saffarid_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zaranj,Zaranj,NPP
127,Qual è la capitale della Saffaridi?,select  ?o    {    <http://dbpedia.org/resource/Saffarid_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zaranj,Zaranj,NPP
128,Quale città è la capitale della Saffaridi?,select  ?o    {    <http://dbpedia.org/resource/Saffarid_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zaranj,Zaranj,NPP
129,Qual era la capitale della Regione del Bandama Sud?,select  ?o    {    <http://dbpedia.org/resource/Sud-Bandama> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Divo,_Ivory_Coast",Divo (Costa d'Avorio),NPP
130,Qual è la capitale della Regione del Bandama Sud?,select  ?o    {    <http://dbpedia.org/resource/Sud-Bandama> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Divo,_Ivory_Coast",Divo (Costa d'Avorio),NPP
131,Quale città è la capitale della Regione del Bandama Sud?,select  ?o    {    <http://dbpedia.org/resource/Sud-Bandama> <http://dbpedia.org/ontology/capital>  ?o    },"http://dbpedia.org/resource/Divo,_Ivory_Coast",Divo (Costa d'Avorio),NPP
132,Qual era la capitale della Moxoene?,select  ?o    {    <http://dbpedia.org/resource/Moxoene> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Bahçesaray_(district),Distretto di Bahçesaray,NPP
133,Qual è la capitale della Moxoene?,select  ?o    {    <http://dbpedia.org/resource/Moxoene> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Bahçesaray_(district),Distretto di Bahçesaray,NPP
134,Quale città è la capitale della Moxoene?,select  ?o    {    <http://dbpedia.org/resource/Moxoene> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Bahçesaray_(district),Distretto di Bahçesaray,NPP
135,Qual era la capitale della Rasulidi?,select  ?o    {    <http://dbpedia.org/resource/Rasulid_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zabid,Zabid,NPP
136,Qual è la capitale della Rasulidi?,select  ?o    {    <http://dbpedia.org/resource/Rasulid_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zabid,Zabid,NPP
137,Quale città è la capitale della Rasulidi?,select  ?o    {    <http://dbpedia.org/resource/Rasulid_dynasty> <http://dbpedia.org/ontology/capital>  ?o    },http://dbpedia.org/resource/Zabid,Zabid,NPP
