"binding","label"
"http://dbpedia.org/resource/Anabad,_Iran","Anabad"
"http://dbpedia.org/resource/Anaconda,_Montana","Anaconda (Montana)"
"http://dbpedia.org/resource/Anadarko,_Oklahoma","Anadarko"
"http://dbpedia.org/resource/Anadia,_Portugal","Anadia (Portogallo)"
"http://dbpedia.org/resource/Anaea_(Asia)","Diocesi di Anea"
"http://dbpedia.org/resource/Anaheim,_California","Anaheim"
"http://dbpedia.org/resource/Anahuac,_Texas","Anahuac (Texas)"
"http://dbpedia.org/resource/Anaiyur,_Virudhunagar","Anaiyur (Virudhunagar)"
"http://dbpedia.org/resource/Anan,_Tokushima","Anan (Tokushima)"
"http://dbpedia.org/resource/Anand,_Gujarat","Anand"
"http://dbpedia.org/resource/Anandpur_Sahib","Anandpur Sahib"
"http://dbpedia.org/resource/Anar,_Iran","Anar (Iran)"
"http://dbpedia.org/resource/Anchorage,_Kentucky","Anchorage (Kentucky)"
"http://dbpedia.org/resource/Anda,_Heilongjiang","Anda (Heilongjiang)"
"http://dbpedia.org/resource/Andale,_Kansas","Andale"
"http://dbpedia.org/resource/Andalusia,_Alabama","Andalusia (Alabama)"
"http://dbpedia.org/resource/Anderson,_Alaska","Anderson (Alaska)"
"http://dbpedia.org/resource/Anderson,_California","Anderson (California)"
"http://dbpedia.org/resource/Anderson,_Indiana","Anderson (Indiana)"
"http://dbpedia.org/resource/Anderson,_Missouri","Anderson (Missouri)"
"http://dbpedia.org/resource/Anderson,_South_Carolina","Anderson (Carolina del Sud)"
"http://dbpedia.org/resource/Anderson,_Texas","Anderson (Texas)"
"http://dbpedia.org/resource/Andersonville,_Georgia","Andersonville (Georgia)"
"http://dbpedia.org/resource/Ann_Arbor,_Michigan","Ann Arbor"
"http://dbpedia.org/resource/Annaba","Annaba"
"http://dbpedia.org/resource/Anvik,_Alaska","Anvik"
"http://dbpedia.org/resource/Aschaffenburg","Aschaffenburg"
"http://dbpedia.org/resource/Aso,_Kumamoto","Aso (Kumamoto)"
"http://dbpedia.org/resource/Asunción","Asunción (Costa Rica)"
"http://dbpedia.org/resource/Asunción","Paraguay"
"http://dbpedia.org/resource/Asunción","Asunción"
"http://dbpedia.org/resource/Asunción","Asuncion (Davao del Norte)"
"http://dbpedia.org/resource/Atlanta","Atlanta"
"http://dbpedia.org/resource/Atlantic_City,_New_Jersey","Atlantic City"
"http://dbpedia.org/resource/Ava,_Illinois","Ava (Illinois)"
"http://dbpedia.org/resource/Ava,_Missouri","Ava (Missouri)"
"http://dbpedia.org/resource/Avadi","Avadi"
"http://dbpedia.org/resource/Bandar_Abbas","Bandar Abbas"
"http://dbpedia.org/resource/Benjamín_Aceval","Benjamín Aceval"
"http://dbpedia.org/resource/Calle_de_Alcalá","Calle de Alcalá"
"http://dbpedia.org/resource/Charlotte_Amalie,_U.S._Virgin_Islands","Charlotte Amalie"
"http://dbpedia.org/resource/Ciudad_Acuña","Ciudad Acuña"
"http://dbpedia.org/resource/Ciudad_Altamirano,_Guerrero","Ciudad Altamirano"
"http://dbpedia.org/resource/El_Ain,_Beqaa,_Lebanon","Ain (Libano)"
"http://dbpedia.org/resource/El_Alamein","El Alamein"
"http://dbpedia.org/resource/Juan_Aldama,_Chihuahua","Aldama (Chiapas)"
"http://dbpedia.org/resource/L'Aquila","L'Aquila"
"http://dbpedia.org/resource/Lake_Alfred,_Florida","Lake Alfred"
"http://dbpedia.org/resource/New_Albany,_Indiana","New Albany (Indiana)"
"http://dbpedia.org/resource/Philadelphia","Filadelfia"
"http://dbpedia.org/resource/Port_Adelaide","Port Adelaide"
"http://dbpedia.org/resource/Port_Alberni","Port Alberni"
"http://dbpedia.org/resource/San_Luis_Acatlán","San Luis Acatlán"
"http://dbpedia.org/resource/Santo_Antônio_do_Amparo","Santo Antônio do Amparo"
"http://dbpedia.org/resource/Thiruvananthapuram","Thiruvananthapuram"
"http://dbpedia.org/resource/Tierra_Amarilla,_Chile","Tierra Amarilla (Cile)"
"http://dbpedia.org/resource/Urban_agglomeration","Agglomerazione"
"http://dbpedia.org/resource/Valentín_Alsina,_Buenos_Aires","Valentín Alsina (Buenos Aires)"
"http://dbpedia.org/resource/Villa_Adelina","Villa Adelina"
"http://dbpedia.org/resource/West_Allis,_Wisconsin","West Allis"
"http://dbpedia.org/resource/2010–11_Stoke_City_F.C._season","Stoke City Football Club 2010-2011"
"http://dbpedia.org/resource/Ciudad_Juárez","Ciudad Juárez"
"http://dbpedia.org/resource/El_Kef","Le Kef"
