id,question,sparql,answer_rdf,answer,frame
15,Qual è il marito di Bandar bin Sultan Al Sa'ud?,select  ?o    {    <http://dbpedia.org/resource/Bandar_bin_Sultan_Al_Saud> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Haifa_bint_Faisal_Al_Saud,Haifa bint Faysal Al Sa'ud,NPP
16,Qual era il marito di Banharn Silpa-archa?,select  ?o    {    <http://dbpedia.org/resource/Banharn_Silpa-archa> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Jamsai_Silpa-archa,,NPP
17,Qual è il marito di Banharn Silpa-archa?,select  ?o    {    <http://dbpedia.org/resource/Banharn_Silpa-archa> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Jamsai_Silpa-archa,,NPP
18,Qual era il marito di Banjō Ginga?,select  ?o    {    <http://dbpedia.org/resource/Banjō_Ginga> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Gara_Takashima,,NPP
19,Qual è il marito di Banjō Ginga?,select  ?o    {    <http://dbpedia.org/resource/Banjō_Ginga> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Gara_Takashima,,NPP
20,Qual era il marito di Barbara Luna?,select  ?o    {    <http://dbpedia.org/resource/BarBara_Luna> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Doug_McClure,Doug McClure,NPP
21,Qual è il marito di Barbara Luna?,select  ?o    {    <http://dbpedia.org/resource/BarBara_Luna> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Doug_McClure,Doug McClure,NPP
22,Qual era il marito di Bar Refaeli?,select  ?o    {    <http://dbpedia.org/resource/Bar_Refaeli> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Adi_Ezra,,NPP
23,Qual è il marito di Bar Refaeli?,select  ?o    {    <http://dbpedia.org/resource/Bar_Refaeli> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Adi_Ezra,,NPP
24,Qual era il marito di Barack Obama?,select  ?o    {    <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Michelle_Obama,Michelle Obama,NPP
25,Qual è il marito di Barack Obama?,select  ?o    {    <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Michelle_Obama,Michelle Obama,NPP
26,Qual era il marito di Barack Obama Sr.?,select  ?o    {    <http://dbpedia.org/resource/Barack_Obama_Sr.> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Ann_Dunham,Ann Dunham,NPP
27,Qual è il marito di Barack Obama Sr.?,select  ?o    {    <http://dbpedia.org/resource/Barack_Obama_Sr.> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Ann_Dunham,Ann Dunham,NPP
28,Qual era il marito di Barbara Babcock?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Babcock> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Jay_Sheffield,,NPP
29,Qual è il marito di Barbara Babcock?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Babcock> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Jay_Sheffield,,NPP
30,Qual era il marito di Barbara Bach?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bach> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Ringo_Starr,Ringo Starr,NPP
31,Qual è il marito di Barbara Bach?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bach> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Ringo_Starr,Ringo Starr,NPP
32,Qual era il marito di Barbara Bain?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bain> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Martin_Landau,Martin Landau,NPP
33,Qual è il marito di Barbara Bain?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bain> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Martin_Landau,Martin Landau,NPP
34,Qual era il marito di Barbara Bedford attrice?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bedford_(actress)> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Irvin_Willat,Irvin Willat,NPP
35,Qual è il marito di Barbara Bedford attrice?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bedford_(actress)> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Irvin_Willat,Irvin Willat,NPP
36,Qual era il marito di Barbara Bennett?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bennett> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Jack_Randall_(actor),,NPP
37,Qual è il marito di Barbara Bennett?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bennett> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Jack_Randall_(actor),,NPP
38,Qual era il marito di Barbara Billingsley?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Billingsley> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Roy_Kellino,,NPP
39,Qual è il marito di Barbara Billingsley?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Billingsley> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Roy_Kellino,,NPP
40,Qual era il marito di Barbara Broccoli?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Broccoli> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Frederick_Zollo,,NPP
41,Qual è il marito di Barbara Broccoli?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Broccoli> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Frederick_Zollo,,NPP
42,Qual era il marito di Barbara Bush?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bush> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/George_H._W._Bush,George H. W. Bush,NPP
43,Qual è il marito di Barbara Bush?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Bush> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/George_H._W._Bush,George H. W. Bush,NPP
44,Qual era il marito di Barbara Carrera?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Carrera> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Mavroleon_family,,NPP
45,Qual è il marito di Barbara Carrera?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Carrera> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Mavroleon_family,,NPP
46,Qual era il marito di Barbara Franklin?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Franklin> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Wallace_Barnes,,NPP
47,Qual è il marito di Barbara Franklin?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Franklin> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Wallace_Barnes,,NPP
48,Qual era il marito di Barbara Goldsmith?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Goldsmith> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Frank_Perry,Frank Perry,NPP
49,Qual è il marito di Barbara Goldsmith?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Goldsmith> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Frank_Perry,Frank Perry,NPP
50,Qual era il marito di Barbara Hale?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hale> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Bill_Williams_(actor),Bill Williams,NPP
51,Qual è il marito di Barbara Hale?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hale> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Bill_Williams_(actor),Bill Williams,NPP
52,Qual era il marito di Adolf Sandberger?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
53,Qual è il marito di Adolf Sandberger?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
54,Qual era il marito di Adolphe Sax?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
55,Qual è il marito di Adolphe Sax?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
56,Qual era il marito di Agar Bibbia?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
57,Qual è il marito di Agar Bibbia?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
58,Qual era il marito di Agatocle?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
59,Qual è il marito di Agatocle?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
60,Qual era il marito di Al-Damîrî?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
61,Qual è il marito di Al-Damîrî?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
62,Qual era il marito di Alan Garner?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
63,Qual è il marito di Alan Garner?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
64,Qual era il marito di Aleksej Nikolaevič Apuchtin?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
65,Qual è il marito di Aleksej Nikolaevič Apuchtin?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
66,Qual era il marito di Aleksej Nikolaevič Tolstoj?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
67,Qual è il marito di Aleksej Nikolaevič Tolstoj?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
68,Qual era il marito di Alessandra di Danimarca?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
69,Qual è il marito di Alessandra di Danimarca?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
70,Qual era il marito di Alfonso d'Orléans?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
71,Qual è il marito di Alfonso d'Orléans?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
72,Qual era il marito di Alfred Hillebrandt?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
73,Qual è il marito di Alfred Hillebrandt?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
74,Qual era il marito di Andrea Massena?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
75,Qual è il marito di Andrea Massena?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
76,Qual era il marito di Andreas Cellarius?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
77,Qual è il marito di Andreas Cellarius?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
78,Qual era il marito di Armand Augustin Louis de Caulaincourt?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
79,Qual è il marito di Armand Augustin Louis de Caulaincourt?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
80,Qual era il marito di Baldo degli Ubaldi?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
81,Qual è il marito di Baldo degli Ubaldi?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
82,Qual era il marito di Barbara Hammer?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
83,Qual è il marito di Barbara Hammer?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
84,Qual era il marito di Bartel Leendert van der Waerden?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
85,Qual è il marito di Bartel Leendert van der Waerden?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
86,Qual era il marito di Bernhard Sigmund Schultze?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
87,Qual è il marito di Bernhard Sigmund Schultze?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
88,Qual era il marito di Beth Carvalho?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },,no answer found,NPP
89,Qual è il marito di Beth Carvalho?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },,no answer found,NPP
90,Qual era il marito di Bora Ćosić?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
91,Qual è il marito di Bora Ćosić?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
92,Qual era il marito di Boris Ščukin?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
93,Qual è il marito di Boris Ščukin?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
94,Qual era il marito di Bruno Mugellini?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
95,Qual è il marito di Bruno Mugellini?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
96,Qual era il marito di Bruno Nicolai?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
97,Qual è il marito di Bruno Nicolai?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
98,Qual era il marito di Carlo Pellion di Persano?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
99,Qual è il marito di Carlo Pellion di Persano?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
100,Qual era il marito di Carlos Lyra?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
101,Qual è il marito di Carlos Lyra?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
102,Qual era il marito di Cate Shortland?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
103,Qual è il marito di Cate Shortland?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
104,Qual era il marito di Charles Gounod?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
105,Qual è il marito di Charles Gounod?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
106,Qual era il marito di Charles Perrault?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
107,Qual è il marito di Charles Perrault?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
108,Qual era il marito di Chiara Gonzaga?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
109,Qual è il marito di Chiara Gonzaga?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
110,Qual era il marito di Chilperico II?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },,no answer found,NPP
111,Qual è il marito di Chilperico II?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },,no answer found,NPP
112,Qual era il marito di Cid Corman?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
113,Qual è il marito di Cid Corman?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
114,Qual era il marito di Claude Perrault?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
115,Qual è il marito di Claude Perrault?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
116,Qual era il marito di Corneliu Porumboiu?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
117,Qual è il marito di Corneliu Porumboiu?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
118,Qual era il marito di Craig Wright?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
119,Qual è il marito di Craig Wright?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
120,Qual era il marito di César Brie?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
121,Qual è il marito di César Brie?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
122,Qual era il marito di David A. Aaker?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
123,Qual è il marito di David A. Aaker?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
124,Qual era il marito di Della Reese?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
125,Qual è il marito di Della Reese?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
126,Qual era il marito di Didier Lockwood?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
127,Qual è il marito di Didier Lockwood?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
128,Qual era il marito di Diego De Silva?,select  ?o    {    <http://dbpedia.org/resource/Barbara_Hammer> <http://dbpedia.org/ontology/spouse>  ?o    },http://dbpedia.org/resource/Florrie_R._Burke,,NPP
